FPR,TPR
0.16618357487922705,0.6657754010695187
0.16618357487922705,0.6684491978609626
0.16908212560386474,0.6684491978609626
0.16908212560386474,0.6737967914438503
0.17391304347826086,0.6737967914438503
0.17391304347826086,0.679144385026738
0.1758454106280193,0.679144385026738
0.1758454106280193,0.6818181818181818
0.17681159420289855,0.6818181818181818
0.17681159420289855,0.6898395721925134
0.17971014492753623,0.6898395721925134
0.17971014492753623,0.6925133689839572
0.1855072463768116,0.6925133689839572
0.1855072463768116,0.7058823529411765
0.18647342995169083,0.7058823529411765
0.18647342995169083,0.7085561497326203
0.18743961352657004,0.7085561497326203
0.18743961352657004,0.713903743315508
0.1932367149758454,0.713903743315508
0.1932367149758454,0.7192513368983957
0.19710144927536233,0.7192513368983957
0.19710144927536233,0.7245989304812834
0.19806763285024154,0.7245989304812834
0.19806763285024154,0.7272727272727273
0.20096618357487922,0.7272727272727273
0.20096618357487922,0.7299465240641712
0.2028985507246377,0.7299465240641712
0.2028985507246377,0.732620320855615
0.20772946859903382,0.732620320855615
0.20772946859903382,0.7406417112299465
0.20869565217391303,0.7406417112299465
0.20869565217391303,0.7433155080213903
0.22028985507246376,0.7433155080213903
0.22028985507246376,0.7459893048128342
0.221256038647343,0.7459893048128342
0.221256038647343,0.7513368983957219
0.2222222222222222,0.7513368983957219
0.2222222222222222,0.7540106951871658
0.2251207729468599,0.7540106951871658
0.2251207729468599,0.7593582887700535
0.23381642512077294,0.7593582887700535
0.23381642512077294,0.7620320855614974
0.23671497584541062,0.7620320855614974
0.23671497584541062,0.7647058823529411
0.23864734299516907,0.7647058823529411
0.23864734299516907,0.767379679144385
0.242512077294686,0.767379679144385
0.242512077294686,0.7700534759358288
0.24444444444444444,0.7700534759358288
0.24541062801932367,0.7727272727272727
0.24541062801932367,0.7754010695187166
0.24734299516908212,0.7754010695187166
0.24734299516908212,0.7807486631016043
0.24830917874396136,0.7807486631016043
0.24830917874396136,0.7834224598930482
0.25024154589371983,0.7834224598930482
0.25024154589371983,0.786096256684492
0.2589371980676328,0.786096256684492
0.2589371980676328,0.7887700534759359
0.2608695652173913,0.7887700534759359
0.2608695652173913,0.7914438502673797
0.26666666666666666,0.7914438502673797
0.26666666666666666,0.7941176470588235
0.2714975845410628,0.7941176470588235
0.2714975845410628,0.7967914438502673
0.27246376811594203,0.7967914438502673
0.27246376811594203,0.8021390374331551
0.28309178743961355,0.8021390374331551
0.28309178743961355,0.8048128342245989
0.28599033816425123,0.8048128342245989
0.28599033816425123,0.8155080213903744
0.2946859903381642,0.8155080213903744
0.2946859903381642,0.8181818181818182
0.2995169082125604,0.8181818181818182
0.2995169082125604,0.8235294117647058
0.3004830917874396,0.8235294117647058
0.3004830917874396,0.8262032085561497
0.30917874396135264,0.8262032085561497
0.30917874396135264,0.8315508021390374
0.3101449275362319,0.8315508021390374
0.3101449275362319,0.8368983957219251
0.3188405797101449,0.8368983957219251
0.3188405797101449,0.839572192513369
0.3217391304347826,0.839572192513369
0.3217391304347826,0.8422459893048129
0.32270531400966185,0.8422459893048129
0.32270531400966185,0.8449197860962567
0.32463768115942027,0.8449197860962567
0.32463768115942027,0.8475935828877005
0.32657004830917874,0.8475935828877005
0.32657004830917874,0.8556149732620321
0.3294685990338164,0.8556149732620321
0.3294685990338164,0.8582887700534759
0.34492753623188405,0.8582887700534759
0.34492753623188405,0.8609625668449198
0.3526570048309179,0.8609625668449198
0.3526570048309179,0.8663101604278075
0.36038647342995167,0.8663101604278075
0.36038647342995167,0.8689839572192514
0.36328502415458935,0.8689839572192514
0.36328502415458935,0.8716577540106952
0.36618357487922704,0.8716577540106952
0.36618357487922704,0.8743315508021391
0.3671497584541063,0.8743315508021391
0.3671497584541063,0.8796791443850267
0.3690821256038647,0.8796791443850267
0.3690821256038647,0.8823529411764706
0.37681159420289856,0.8823529411764706
0.37681159420289856,0.8850267379679144
0.37971014492753624,0.8850267379679144
0.37971014492753624,0.8877005347593583
0.38357487922705313,0.8877005347593583
0.38357487922705313,0.8903743315508021
0.391304347826087,0.8903743315508021
0.391304347826087,0.893048128342246
0.3932367149758454,0.893048128342246
0.3932367149758454,0.8957219251336899
0.3961352657004831,0.8957219251336899
0.3961352657004831,0.9010695187165776
0.4,0.9010695187165776
0.4,0.9037433155080213
0.4077294685990338,0.9037433155080213
0.4077294685990338,0.9064171122994652
0.41256038647342996,0.9064171122994652
0.41256038647342996,0.9144385026737968
0.41642512077294686,0.9144385026737968
0.41642512077294686,0.9197860962566845
0.41932367149758454,0.9197860962566845
0.41932367149758454,0.9224598930481284
0.421256038647343,0.9224598930481284
0.421256038647343,0.9278074866310161
0.4463768115942029,0.9278074866310161
0.4463768115942029,0.9358288770053476
0.44830917874396137,0.9358288770053476
0.44830917874396137,0.9385026737967914
0.4502415458937198,0.9385026737967914
0.4502415458937198,0.9411764705882353
0.45410628019323673,0.9411764705882353
0.45410628019323673,0.9438502673796791
0.45893719806763283,0.9438502673796791
0.45893719806763283,0.946524064171123
0.47439613526570046,0.946524064171123
0.47439613526570046,0.9491978609625669
0.48405797101449277,0.9491978609625669
0.48405797101449277,0.9518716577540107
0.48695652173913045,0.9518716577540107
0.48695652173913045,0.9545454545454546
0.5004830917874397,0.9545454545454546
0.5004830917874397,0.9572192513368984
0.5053140096618357,0.9572192513368984
0.5053140096618357,0.9598930481283422
0.5082125603864734,0.9598930481283422
0.5082125603864734,0.9625668449197861
0.5256038647342995,0.9625668449197861
0.5256038647342995,0.9652406417112299
0.5323671497584541,0.9652406417112299
0.5323671497584541,0.9679144385026738
0.5410628019323671,0.9679144385026738
0.5410628019323671,0.9705882352941176
0.5565217391304348,0.9705882352941176
0.5565217391304348,0.9732620320855615
0.5642512077294686,0.9732620320855615
0.5642512077294686,0.9759358288770054
0.5710144927536231,0.9759358288770054
0.5710144927536231,0.9786096256684492
0.5719806763285025,0.9786096256684492
0.5719806763285025,0.9812834224598931
0.5942028985507246,0.9812834224598931
0.5942028985507246,0.983957219251337
0.6309178743961352,0.983957219251337
0.6309178743961352,0.9866310160427807
0.6396135265700483,0.9866310160427807
0.6396135265700483,0.9893048128342246
0.6850241545893719,0.9893048128342246
0.6850241545893719,0.9919786096256684
0.736231884057971,0.9919786096256684
0.736231884057971,0.9946524064171123
0.778743961352657,0.9946524064171123
0.778743961352657,0.9973262032085561
0.8328502415458937,0.9973262032085561
0.8328502415458937,1.0
1.0,1.0
